term,en,pl
Conversation/PointerPenny/Section ds13,...the Fellows.,...Fellowów.
Conversation/PointerPenny/Section ds4,"Ah, Penelope, our resident ornithologist.","Ach, Penelope, nasza rezydentna ornitolożka."
Conversation/PointerPenny/Section ds5,Penny's your... niece - is that right?,Penny jest pana... siostrzenicą - czy tak?
Conversation/PointerPenny/Section ds6,At this moment in time.,W tej chwili.
Conversation/PointerPenny/Section ds7,Until she marries the [h]gardener.[/h],Dopóki nie wyjdzie za [h]ogrodnika.[/h]
Conversation/PointerPenny/Section ds8,She'll still be your niece.,Nadal będzie pana siostrzenicą.
Conversation/PointerPennysBirds/Section ds7,"That's rather a small cage for three birds, isn't it?","To dość mała klatka na trzy ptaki, nieprawdaż?"
Conversation/PointerPennysBirds/Section ds8,But then... aren't we [h]all[/h] trapped in a cage?,Ale czyż nie [h]wszyscy[/h] jesteśmy uwięzieni w jakiejś klatce?
Conversation/PointerPhotoCorner/Section ds10,"Oh.
If you don't know...","Och.
Jeśli nie wiecie..."
Conversation/PointerPhotoCorner/Section ds11,Perhaps I don't either.,Być może ja też nie.
Conversation/PointerPhotoCorner/Section ds7,What a precious photograph...,Cóż za bezcenna fotografia...
Conversation/PointerPhotoCorner/Section ds8,"She hasn't changed a bit, has she?","Wcale się nie zmieniła, prawda?"
Conversation/PointerPhotoCorner/Section ds9,Who?,Kto?
Conversation/PointerPhotoofPainting/Section ds17,What does it... look like? To you?,Jak to... wygląda? Dla was?
Conversation/PointerPhotoofPainting/Section ds18,To me?,Dla mnie?
Conversation/PointerPhotoofPainting/Section ds19,It's a big... red... [h]thing.[/h],To wielka... czerwona... [h]rzecz.[/h]
Conversation/PointerPhotoofPainting/Section ds20,What a fascinating interpretation.,Cóż za fascynująca interpretacja.
Conversation/PointerPhotoofPainting/Section ds21,It [h]is[/h] a big red thing.,To [h]jest[/h] wielka czerwona rzecz.
Conversation/PointerPhotoofPainting/Section ds22,He's right though.,Ma jednak rację.
Conversation/PointerPhotoofPainting/Section ds7,"Freya was well-acquainted with the abstract, I'll say that much.","Freya dobrze znała się na abstrakcji, tyle mogę powiedzieć."
Conversation/PointerPointer/Section ds2,I don't especially want to talk about myself.,Nie mam specjalnej ochoty mówić o sobie.
Conversation/PointerPointer/Section ds3,"Why don't we discuss the moons of Jupiter, instead?",Czemu zamiast tego nie porozmawiamy o księżycach Jowisza?
Conversation/PointerPointer/Section ds4,"I'm not sure if we have time. Aren't there, like... ten of them?","Nie jestem pewien, czy mamy czas. Czy nie ma ich, tak jakby... dziesięciu?"
Conversation/PointerPointer/Section ds5,Eighty-three.,Osiemdziesięciu trzech.
Conversation/PointerPointer/Section ds6,Yeah we don't have time.,No to nie mamy czasu.
Conversation/PointerPointer/Section ds7,Introspection often leads to vanity!,Introspekcja często prowadzi do próżności!
Conversation/PointerPointer/Section ds8,"Wait.
Does it?","Chwila.
Czyżby?"
Conversation/PointerPoppy/Section ds15,If you don't mind me asking - what happened to Poppy's mother?,Jeśli nie ma pan nic przeciwko - co stało się z matką Poppy?
Conversation/PointerPoppy/Section ds16,Primrose...?,Primrose...?
Conversation/PointerPoppy/Section ds17,"She was Flora's sister - a Remington, by birth.",Była siostrą Flory - z domu Remington.
Conversation/PointerPoppy/Section ds18,...the playing-field has never really been even since she left.,"...pole gry nigdy nie było już równe, odkąd odeszła."
Conversation/PointerPoppy/Section ds19,Where did she go?,Dokąd odeszła?
Conversation/PointerPoppy/Section ds2,My Poppy... my pride and joy.,Moja Poppy... moja duma i radość.
Conversation/PointerPoppy/Section ds21,...away.,...gdzieś daleko.
Conversation/PointerPoppy/Section ds22,"Exceptionally talented pianist. From a young age, she-","Wyjątkowo utalentowana pianistka. Od najmłodszych lat, ona-"
Conversation/PointerPoppy/Section ds23,She went away.,Odeszła gdzieś daleko.
Conversation/PointerPoppy/Section ds24,...,...
Conversation/PointerPoppy/Section ds3,"Hold on.
Why is she on your list of [h]suspects?[/h]","Chwileczkę.
Czemu jest na waszej liście [h]podejrzanych?[/h]"
Conversation/PointerPoppy/Section ds5,Because - she's a suspect.,Ponieważ - jest podejrzana.
Conversation/PointerPoppy/Section ds7,"Oh, no...
I can [h]personally[/h] vouch for her innocence -she'd [h]never...[/h]","Ach, nie...
Mogę [h]osobiście[/h] zaręczyć za jej niewinność - ona nigdy by [h]nie...[/h]"
Conversation/PointerPoppy/Section ds8,"Well.
The truth is, she loved Freya very dearly.","Cóż.
Prawda jest taka, że bardzo kochała Freyę."
Conversation/PointerPottedPlant/Section ds11,What kind of flower is that...?,Co to za rodzaj kwiatu...?
Conversation/PointerPottedPlant/Section ds12,Primrose would know...,Primrose by wiedziała...
Conversation/PointerPottedPlant/Section ds14,Interesting.,Interesujące.
Conversation/PointerPottedPlant/Section ds16,"That's a flower joke.
But she was.","To kwiatowy żart.
Ale rzeczywiście była."
Conversation/PointerPottedPlant/Section ds18,I think it might be the only one of its kind.,"Sądzę, że to może być jedyny okaz w swoim rodzaju."
Conversation/PointerPottedPlant/Section ds7,My wife was a floriculturist - best in the field.,Moja żona była floryculturystką - najlepszą w tej dziedzinie.
Conversation/PointerPottedPlant/Section ds8,We're not sure.,Nie jesteśmy pewni.
Conversation/PointerRippedPhoto/Section ds11,...,...
Conversation/PointerRippedPhoto/Section ds7,Poppy's two closest friends.,Dwie najbliższe przyjaciółki Poppy.
Conversation/PointerRippedPhoto/Section ds9,Freya looks so [h]innocent[/h] there...,Freya wygląda tam tak [h]niewinnie[/h]...
Conversation/PointerSecretDiary/Section ds10,A diary can be a [h]wonderful[/h] outlet for an outpouring of one's soul.,Dziennik może być [h]cudownym[/h] ujściem dla wylewu czyjejś duszy.
Conversation/PointerSecretDiary/Section ds11,How d'you know it's a diary?,"Skąd wiecie, że to dziennik?"
Conversation/PointerSecretDiary/Section ds12,I suppose I don't.,"Przypuszczam, że nie wiem."
Conversation/PointerSecretDiary/Section ds13,But it does... [h]look[/h] like a diary.,Ale... [h]wygląda[/h] jak dziennik.
Conversation/PointerSheetMusic/Section ds11,"Warms my heart to know that after everything, Poppy still has it up on her wall.","Ogrzewa mi serce świadomość, że po tym wszystkim Poppy nadal ma to powieszone na ścianie."
Conversation/PointerSheetMusic/Section ds12,"Primose - that is, Poppy's mother.","Primrose - to znaczy, matka Poppy."
Conversation/PointerSheetMusic/Section ds13,Poppy's piano teacher was her mother?,Nauczycielką gry na pianinie Poppy była jej matka?
Conversation/PointerSheetMusic/Section ds15,Of course.,Oczywiście.
Conversation/PointerSheetMusic/Section ds7,This is the first piece that Primrose ever learnt on the piano. ,"To pierwszy utwór, jakiego Primrose kiedykolwiek nauczyła się na pianinie. "
Conversation/PointerSheetMusic/Section ds8,...oh my.,...ojej.
Conversation/PointerSheetMusic/Section ds9,She passed it down to Poppy when she started teaching her how to play.,"Przekazała go Poppy, gdy zaczęła uczyć ją gry."
Conversation/PointerShortTelescope/Section ds10,"It has a part there, to screw onto a tripod - you see?",Ma tu część do przykręcenia na statyw - widzicie?
Conversation/PointerShortTelescope/Section ds11,It's rather small though - I'm not sure you could see many stars with it.,"Jest jednak dość mały - nie jestem pewien, czy dałoby się nim dostrzec wiele gwiazd."
Conversation/PointerShortTelescope/Section ds13,No. Probably not...,Nie. Prawdopodobnie nie...
Conversation/PointerShortTelescope/Section ds16,Thought you might know something about it.,"Pomyśleliśmy, że może pan coś o tym wiedzieć."
Conversation/PointerShortTelescope/Section ds7,What's this...?,Cóż to takiego...?
Conversation/PointerShortTelescope/Section ds8,It looks like it might be a telescope?,"Wygląda, że to może być teleskop?"
Conversation/PointerShortTelescope/Section ds9,Well... it certainly [h]is[/h] a telescope.,Cóż... zdecydowanie [h]jest[/h] to teleskop.
Conversation/PointerSparklyFruit/Section ds10,Makes you wonder [h]why[/h] he bothers at all.,"Zastanawia człowieka, [h]po co[/h] on się w ogóle trudzi."
Conversation/PointerSparklyFruit/Section ds7,"Fitz seems rather keen to grow things like this in his greenhouse, doesn't he?","Fitz zdaje się być dość skory do hodowania takich rzeczy w swojej szklarni, nieprawdaż?"
Conversation/PointerSparklyFruit/Section ds8,What's wrong with [h]that?[/h],Co złego w [h]tym?[/h]
Conversation/PointerSparklyFruit/Section ds9,Well... you can't [h]eat[/h] it.,Cóż... nie można tego [h]zjeść.[/h]
Conversation/PointerStatement/Section ds1,I was at my telescope for the majority of the evening.,Przez większą część wieczoru byłem przy moim teleskopie.
Conversation/PointerStatement/Section ds10,"Before I could ask about the book, Poppy grabbed my hand and took me upstairs, along with Fiona.","Zanim zdążyłem zapytać o książkę, Poppy chwyciła mnie za rękę i zaprowadziła na górę, razem z Fioną."
Conversation/PointerStatement/Section ds11,We went up to Flora's tower. Freya was laying on her back... right in the middle of the room.,"Poszliśmy na górę, do wieży Flory. Freya leżała na plecach... dokładnie na środku pokoju."
Conversation/PointerStatement/Section ds12,Flora and Fitz were already there. They both looked stoic as ever.,Flora i Fitz byli już tam. Oboje wyglądali na stoickich jak zawsze.
Conversation/PointerStatement/Section ds13,Felix and Penny arrived shortly after we did...,Felix i Penny przybyli wkrótce po nas...
Conversation/PointerStatement/Section ds14,It was apparent that [h]both[/h] of them had already been crying about something.,"Widać było wyraźnie, że [h]obie[/h] już wcześniej płakały z jakiegoś powodu."
Conversation/PointerStatement/Section ds15,...so I waited for them to finish and come out into the hall.,"...więc zaczekałem, aż skończą i wyjdą do korytarza."
Conversation/PointerStatement/Section ds16,I quickly decided that I should leave also.,"Szybko zdecydowałem, że ja również powinienem odejść."
Conversation/PointerStatement/Section ds17,I took Penelope with me and we both went back to our rooms in Pointer tower.,Zabrałem Penelope ze sobą i oboje wróciliśmy do naszych pokoi w wieży Pointerów.
Conversation/PointerStatement/Section ds18,Why did you leave so quickly?,Czemu tak szybko wyszliście?
Conversation/PointerStatement/Section ds19,"Don't take this the wrong way, but the whole ordeal is [h]Fellow[/h] family business.","Nie zrozumcie mnie źle, ale cała ta udręka to sprawa rodziny [h]Fellow.[/h]"
Conversation/PointerStatement/Section ds2,But at one point I returned to my desk to look something up in a reference book.,"Ale w pewnym momencie wróciłem do biurka, by sprawdzić coś w księdze podręcznej."
Conversation/PointerStatement/Section ds20,...I'm quite sure they don't need me getting in the way at a time like that.,"...jestem całkiem pewien, że nie potrzebują mnie plączącego się pod nogami w takiej chwili."
Conversation/PointerStatement/Section ds24,"I recognised Fiona's voice, as well as the voice of my own daughter.","Rozpoznałem głos Fiony, a także głos mojej własnej córki."
Conversation/PointerStatement/Section ds25,...,...
Conversation/PointerStatement/Section ds27,Quite. I passed her by and went upstairs to Fiona's room.,"Owszem. Minąłem ją i poszedłem na górę, do pokoju Fiony."
Conversation/PointerStatement/Section ds28,-and then Fiona went downstairs with Poppy for some reason.,-a potem Fiona z jakiegoś powodu zeszła na dół razem z Poppy.
Conversation/PointerStatement/Section ds29,"She looked impatient, and slightly frustrated.",Wyglądała na zniecierpliwioną i lekko sfrustrowaną.
Conversation/PointerStatement/Section ds3,I couldn't find the book I wanted - so I figured Fiona must have borrowed it.,"Nie mogłem znaleźć poszukiwanej książki - uznałem więc, że musiała ją pożyczyć Fiona."
Conversation/PointerStatement/Section ds30,Wasn't there anything you could have done to help?,"Czy nie było niczego, co mógł pan zrobić, by pomóc?"
Conversation/PointerStatement/Section ds5,I left my tower and headed down towards the grand hall.,"Opuściłem moją wieżę i skierowałem się w dół, ku wielkiej sali."
Conversation/PointerStatement/Section ds6,I spotted Detective Hawkshaw coming out of the library.,Dostrzegłem detektyw Hawkshaw wychodzącą z biblioteki.
Conversation/PointerStatement/Section ds7,"Same as ever, then?","Jak zawsze, więc?"
Conversation/PointerStatement/Section ds8,The door was locked - but I could hear shouting coming from inside.,Drzwi były zamknięte na klucz - ale słyszałem krzyki dochodzące ze środka.
Conversation/PointerStatement/Section ds9,I had no desire to invade their privacy by eavesdropping...,Nie miałem ochoty naruszać ich prywatności podsłuchując...
Conversation/PointerSuspicion/Section ds1,"So... Professor - what interests you about astronomy, exactly?",A więc... Profesorze - co dokładnie interesuje pana w astronomii?
Conversation/PointerSuspicion/Section ds10,Convenient.,Wygodne.
Conversation/PointerSuspicion/Section ds11,"I have a theory about you, Professor.","Mam pewną teorię na pański temat, Profesorze."
Conversation/PointerSuspicion/Section ds12,"Oh?
Go on.","Och?
Proszę, mówcie dalej."
Conversation/PointerSuspicion/Section ds12 Choice 1,You're not really interested in astronomy at all.,Wcale nie interesuje pana astronomia.
Conversation/PointerSuspicion/Section ds12 Choice 2,You're trying to get a planet named after yourself.,Próbuje pan nazwać planetę swoim imieniem.
Conversation/PointerSuspicion/Section ds12 Choice 3,You discovered a meteor is heading straight for Earth.,"Odkrył pan, że meteor zmierza prosto ku Ziemi."
Conversation/PointerSuspicion/Section ds13,...I'm not sure about that.,...nie jestem tego pewien.
Conversation/PointerSuspicion/Section ds15,...me neither.,...ja też nie.
Conversation/PointerSuspicion/Section ds17,...what could you possibly mean by that?,...co mogliby przez to rozumieć?
Conversation/PointerSuspicion/Section ds2,...,...
Conversation/PointerSuspicion/Section ds20,"I don't have time for tiny, insignificant insects!","Nie mam czasu dla malutkich, nieznaczących owadów!"
Conversation/PointerSuspicion/Section ds22,"My studies focus only on the [h]inconceivably[/h] large, and the [h]unimaginably[/h] far-away.","Moje badania skupiają się wyłącznie na tym, co [h]niewyobrażalnie[/h] wielkie, i [h]niepojęcie[/h] odległe."
Conversation/PointerSuspicion/Section ds23,...Yes! Naturally.,...Tak! Ma się rozumieć.
Conversation/PointerSuspicion/Section ds24,Right. That's why you like using your telescope so much?,Racja. Dlatego tak bardzo lubi pan korzystać ze swojego teleskopu?
